,orig_index,Datetime,Tweet Id,Text,Username,tweet_len,tweet_num,score,magnitude,google_language,google_entities,google_categories
563,563,2021-10-19 13:47:05+00:00,1.450458484349313e+18,"The Valkyrie Bitcoin Strategy ETF, set to debut on Wednesday, will now trade under the ticker BTFD ",business,99,563.0,0.1000000014901161,0.1000000014901161,en,OTHER,
564,564,2021-10-19 13:41:36+00:00,1.4504571032446648e+18,Bitcoin is rising. The Fed says inflation will fall next year. Housing starts fall. Here's what markets are watching ,business,117,564.0,-0.1000000014901161,1.2000000476837158,en,"OTHER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
565,565,2021-10-19 12:49:41+00:00,1.4504440370062336e+18,*GRAYSCALE PLANS TO TURN WORLD’S BIGGEST BITCOIN FUND INTO ETF ,Investingcom,63,565.0,0.0,0.0,en,"OTHER,LOCATION",
566,566,2021-10-19 12:49:08+00:00,1.4504439019077015e+18,"U.S. ETFs investing in Bitcoin futures may struggle to track the digital currency's performance over time, if past precedents are any guide ",business,140,566.0,-0.5,0.5,en,"OTHER,CONSUMER_GOOD,LOCATION,WORK_OF_ART",/Finance/Investing
567,567,2021-10-19 12:05:03+00:00,1.450432806690173e+18,Traders planning to pile into the first U.S. Bitcoin ETF in hopes of big gains may risk missing even greater rewards ,business,117,567.0,-0.800000011920929,0.800000011920929,en,"OTHER,PERSON,LOCATION",/Finance/Investing
568,568,2021-10-19 11:34:27+00:00,1.4504251070846812e+18,"Supply-chain problems continue, inflation headache, and a big day for Bitcoin Here’s what’s moving markets ",business,107,568.0,-0.800000011920929,0.800000011920929,en,OTHER,/Finance/Investing
569,569,2021-10-19 11:00:02+00:00,1.4504164452721664e+18,*BITCOIN NEARS RECORD HIGH AHEAD OF FUTURES ETF LISTING - ,Investingcom,58,569.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,WORK_OF_ART",
570,570,2021-10-19 10:45:06+00:00,1.4504126845040763e+18,El Salvador's embrace of Bitcoin is no hurdle to accessing aid from the IMF—in fact it's part of the pitch ,business,107,570.0,0.1000000014901161,0.1000000014901161,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
571,571,2021-10-19 05:19:05+00:00,1.4503306398493737e+18,"You aren’t betting on Bitcoin prices so much as Bitcoin futures prices, which at any moment could be in contango, or backwardation, or bamboleo, at least two of which are actual market terms via ",business,195,571.0,-0.4000000059604645,0.4000000059604645,en,"NUMBER,OTHER",/Finance/Investing/Currencies & Foreign Exchange
572,572,2021-10-19 04:04:48+00:00,1.4503119480259625e+18,*BITCOIN CLIMBS TO HIGHEST SINCE APRIL ,Investingcom,39,572.0,0.0,0.0,en,OTHER,
573,573,2021-10-19 01:50:08+00:00,1.4502780566360596e+18,"The crypto world is abuzz over the idea of an exchange-traded fund that tracks Bitcoin futures. Turns out, you can already buy an ETF that offers such exposure ",business,160,573.0,0.0,0.4000000059604645,en,"OTHER,LOCATION","/Finance/Investing/Currencies & Foreign Exchange,/News/Business News"
574,574,2021-10-18 22:46:03+00:00,1.4502317298312192e+18,Invesco has dropped its pursuit of a futures-backed Bitcoin ETF hours before the first such product is set to launch ,business,117,574.0,-0.4000000059604645,0.4000000059604645,en,"OTHER,ORGANIZATION,CONSUMER_GOOD",/Finance/Investing
575,575,2021-10-18 19:50:40+00:00,1.4501875946340431e+18,"The crypto world is abuzz over the idea of an exchange-traded fund that tracks Bitcoin futures. Turns out, you can already buy an ETF that offers such exposure ",business,160,575.0,0.0,0.4000000059604645,en,"OTHER,LOCATION","/Finance/Investing/Currencies & Foreign Exchange,/News/Business News"
576,576,2021-10-18 19:14:03+00:00,1.450178381123924e+18,"A yet-to-be-launched Bitcoin futures ETF has received so much hype that it could attract more than billion in inflows in its first year, says noted Bitcoin bull Tom Lee ",business,169,576.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
577,577,2021-10-18 17:05:32+00:00,1.4501460368702707e+18,"*INTERACTIVE BROKERS GROUP INTRODUCES CRYPTOCURRENCY TRADING FOR FINANCIAL ADVISORS IN U.S. *INTERACTIVE BROKERS - LAUNCH OF CRYPTOCURRENCY TRADING FOR RIAS IN U.S., ENABLING RIAS TO TRADE AND CUSTODY BITCOIN, ETHEREUM, LITECOIN AND BITCOIN CASH",Investingcom,245,577.0,0.0,0.0,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
578,578,2021-10-18 14:50:03+00:00,1.4501119438811464e+18,"Whatever doesn't kill bitcoin seems to make it stronger. Resilience may be the best explanation of the cryptocurrency's latest rally, writes via ",business,145,578.0,0.0,0.4000000059604645,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
579,579,2021-10-18 13:30:01+00:00,1.4500918022001009e+18,Bitcoin is approaching record-high prices as crypto enthusiasts anticipate a milestone for the industry: An ETF tied to the cryptocurrency is set to begin trading on the New York Stock Exchange on Tuesday. Read more in our newsletter. ,nytimes,235,579.0,0.0,0.1000000014901161,en,"PERSON,OTHER,ORGANIZATION,WORK_OF_ART",/Finance/Investing/Currencies & Foreign Exchange
580,580,2021-10-18 11:39:05+00:00,1.4500638857892372e+18,*PROSHARES BITCOIN FUTURES ETF WILL LAUNCH ON NYSE TUESDAY: NYT ,Investingcom,64,580.0,0.0,0.0,en,"OTHER,ORGANIZATION",
581,581,2021-10-18 06:01:45+00:00,1.4499789902828787e+18,"Euro area economy vulnerable to shocks, China growth slows and Bitcoin rallies Find out what's moving markets today ",business,116,581.0,-0.2000000029802322,0.2000000029802322,en,"OTHER,EVENT,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
582,582,2021-10-18 04:36:02+00:00,1.4499574205586924e+18,"Whatever doesn't kill bitcoin seems to make it stronger. Resilience may be the best explanation of the cryptocurrency's latest rally, writes via ",business,145,582.0,0.0,0.4000000059604645,en,"OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
583,583,2021-10-18 04:27:02+00:00,1.4499551541413233e+18,"Bitcoin rallied early Monday after falling over the weekend, ahead of an anticipated U.S. exchange-traded fund approval ",business,120,583.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
584,584,2021-10-18 00:36:44+00:00,1.449897196715975e+18,"Bitcoin optimism is showing in MicroStrategy's options. Tesla, not so much. That offers a trading opportunity, RBC says ",business,120,584.0,0.0,0.8999999761581421,en,"OTHER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
585,585,2021-10-17 17:00:01+00:00,1.4497822622377452e+18," Wall Street Week Ahead: -Tech, Airline Earnings -U.S. Housing Data -Bitcoin Futures ETF ",Investingcom,89,585.0,0.0,0.0,en,"OTHER,LOCATION",
586,586,2021-10-17 10:15:00+00:00,1.449680334719791e+18,*BITCOIN EYES RECORD HIGHS AS FUTURES-BASED ETF WITHIN SIGHT - ,Investingcom,63,586.0,-0.1000000014901161,0.1000000014901161,en,OTHER,
587,587,2021-10-16 16:22:04+00:00,1.449410322096345e+18,*JACK DORSEY'S SQUARE CONSIDERS BUILDING A MINING SYSTEM ,Investingcom,57,587.0,0.0,0.0,en,"OTHER,PERSON",
588,588,2021-10-16 14:12:02+00:00,1.4493775974780273e+18,*GRAYSCALE CLOSE TO FILING APPLICATION FOR SPOT BITCOIN ETF ,Investingcom,60,588.0,-0.2000000029802322,0.2000000029802322,en,OTHER,
589,589,2021-10-16 13:51:04+00:00,1.4493723229478666e+18,"A Bitcoin futures ETF is on the cusp of approval, but for many investors it makes more sense just to buy Bitcoin ",business,113,589.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
590,590,2021-10-16 12:26:15+00:00,1.44935097618031e+18,*PROSHARES BITCOIN FUTURES ETF LAUNCH REVEALED IN SEC FILING *PROSHARES SIGNALS BITCOIN FUTURES ETF LAUNCH AS SOON AS MONDAY ,Investingcom,125,590.0,0.0,0.0,en,"OTHER,EVENT,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
591,591,2021-10-15 21:50:12+00:00,1.449130514334507e+18,Jack Dorsey says Square is considering building a Bitcoin mining system ,business,72,591.0,-0.1000000014901161,0.1000000014901161,en,"OTHER,PERSON,ORGANIZATION",
592,592,2021-10-15 21:16:06+00:00,1.44912192946244e+18,"Bitcoin prices continued their October surge on Friday, topping on hopes that the Securities and Exchange Commission will soon approve a bitcoin futures exchange-traded fund. ",CNN,175,592.0,0.0,0.0,en,"OTHER,EVENT,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
593,593,2021-10-15 18:35:25+00:00,1.4490814962586296e+18, BREAKING: *BITCOIN TOPS TO REACH HIGHEST SINCE APRIL ,Investingcom,54,593.0,-0.3000000119209289,0.3000000119209289,en,"OTHER,EVENT",
594,594,2021-10-15 17:51:52+00:00,1.4490705360348652e+18,*JACOBI ASSET MANAGEMENT SAYS RECEIVES APPROVAL TO LAUNCH THE WORLD'S FIRST TIER ONE BITCOIN ETF ,Investingcom,97,594.0,-0.5,0.5,en,"NUMBER,OTHER,LOCATION",
595,595,2021-10-15 17:00:00+00:00,1.4490574806091855e+18,"*BITCOIN TOPS NEARS RECORD HIGH, ON GROWING U.S. ETF HOPES - ",Investingcom,61,595.0,0.0,0.0,en,"OTHER,CONSUMER_GOOD,LOCATION",
596,596,2021-10-15 15:30:09+00:00,1.449034871305818e+18,"Bitcoin prices continued their October surge on Friday, topping on hopes that the Securities and Exchange Commission will soon approve a bitcoin futures exchange-traded fund. ",CNN,175,596.0,0.0,0.0,en,"OTHER,EVENT,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
597,597,2021-10-15 13:41:35+00:00,1.4490075498109788e+18,Goldman's best year yet. Bitcoin . Retail sales increase unexpectedly. Here's what markets are watching today ,business,110,597.0,0.3000000119209289,1.5,en,"OTHER,PERSON",/Finance/Investing/Currencies & Foreign Exchange
598,598,2021-10-15 11:18:17+00:00,1.4489714861407685e+18,"EXCLUSIVE: The SEC is likely to allow the first U.S. Bitcoin futures ETF to begin trading next week, in what would be a watershed moment for crypto ",business,148,598.0,0.0,0.0,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
599,599,2021-10-15 11:04:03+00:00,1.4489679057234412e+18,Bitcoin-to-the-moon traders are back with a vengeance ,business,54,599.0,0.0,0.0,en,"PERSON,OTHER,EVENT",
600,600,2021-10-15 10:00:01+00:00,1.4489517904020357e+18,*BITCOIN NEARS AS INVESTORS EYE FIRST U.S. ETF - ,Investingcom,49,600.0,0.0,0.0,en,"OTHER,ORGANIZATION,LOCATION",
601,601,2021-10-15 09:52:49+00:00,1.4489499775442657e+18,"*CRYPTOS SURGE ON NEWS SEC ""SET TO ALLOW"" BITCOIN FUTURES ETF ",Investingcom,62,601.0,-0.2000000029802322,0.2000000029802322,en,"OTHER,ORGANIZATION",
602,602,2021-10-15 08:16:00+00:00,1.4489256107897037e+18, BREAKING: *BITCOIN HITS FOR THE FIRST TIME SINCE APRIL ,Investingcom,56,602.0,-0.2000000029802322,0.2000000029802322,en,"EVENT,WORK_OF_ART",
603,603,2021-10-15 06:41:08+00:00,1.448901738023596e+18,"EXCLUSIVE: The SEC is likely to allow the first U.S. futures ETF to begin trading next week, in what would be a watershed moment for crypto ",business,140,603.0,0.0,0.0,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing
604,604,2021-10-15 06:27:55+00:00,1.4488984144696852e+18,*BITCOIN FUTURES ETF SAID NOT TO FACE SEC OPPOSITION AT DEADLINE: BBG ,Investingcom,70,604.0,-0.6000000238418579,0.6000000238418579,en,"OTHER,ORGANIZATION",
605,605,2021-10-15 02:38:57+00:00,1.4488407928067315e+18,"EXCLUSIVE: The SEC is likely to allow the first U.S. futures ETF to begin trading next week, in what would be a watershed moment for crypto ",business,140,605.0,0.0,0.0,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing
606,606,2021-10-14 17:35:06+00:00,1.4487039259898263e+18,"Optimism is sky-high that the first U.S. Bitcoin ETF could begin trading next week, after nearly a decade of efforts to get approval from regulators ",business,149,606.0,0.0,0.0,en,"OTHER,ORGANIZATION,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
607,607,2021-10-14 10:15:05+00:00,1.4485931922957476e+18,The premium on bitcoin futures has doubled this month as investors wager that the SEC will soon approve the first futures-based bitcoin ETF ,WSJ,140,607.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
608,608,2021-10-14 04:48:36+00:00,1.4485110289925652e+18,*CATHIE WOOD'S ARK TEAMS UP WITH 21SHARES ON FUTURES ETF ,Investingcom,57,608.0,0.0,0.0,en,"PERSON,ORGANIZATION,OTHER,NUMBER",
609,609,2021-10-14 03:42:21+00:00,1.4484943600483246e+18,*BITCOIN HITS HIGHEST SINCE MAY 9 ,Investingcom,34,609.0,0.0,0.0,en,"NUMBER,OTHER,DATE",
610,610,2021-10-14 00:34:02+00:00,1.4484469680496394e+18,Cathie Wood's Ark Investment Management is lending its name to a new ETF that wants to invest in Bitcoin futures contracts ,business,123,610.0,0.1000000014901161,0.1000000014901161,en,"PERSON,ORGANIZATION,OTHER",/Finance/Investing
611,611,2021-10-13 16:48:03+00:00,1.4483296996341268e+18,A long-awaited SEC green light for a Bitcoin ETF may actually be a disappointment for the crypto bulls ,business,103,611.0,-0.800000011920929,0.800000011920929,en,"OTHER,ORGANIZATION",/Finance/Investing
612,612,2021-10-13 16:01:35+00:00,1.4483180044800532e+18,The U.S. is now the world's biggest Bitcoin miner ,business,50,612.0,0.1000000014901161,0.1000000014901161,en,"PERSON,LOCATION",
613,613,2021-10-13 14:11:45+00:00,1.4482903664117473e+18,"*THE BIDEN ADMINISTRATION IS ONLY BEGINNING TO RAMP UP REGULATORY SCRUTINY AROUND CRYPTOCURRENCIES, ACCORDING TO A SENIOR WHITE HOUSE OFFICIAL ",Investingcom,143,613.0,-0.4000000059604645,0.4000000059604645,en,"OTHER,PERSON,ORGANIZATION",
614,614,2021-10-13 13:30:09+00:00,1.4482798945642127e+18,"The US overtook China as the world’s biggest source of bitcoin mining two months after Beijing banned crypto mining this year, new data has revealed: ",FinancialTimes,150,614.0,-0.3000000119209289,0.3000000119209289,en,"OTHER,ORGANIZATION,NUMBER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
615,615,2021-10-13 11:35:06+00:00,1.448250941799555e+18,A Siberian region known for its cheap electricity warns that a flood of Bitcoin miners from nearby China could overload its power grid ,business,135,615.0,-0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,LOCATION",
616,616,2021-10-13 11:01:05+00:00,1.448242380742799e+18,The U.S. is now the world's biggest Bitcoin miner ,business,50,616.0,0.1000000014901161,0.1000000014901161,en,"PERSON,LOCATION",
617,617,2021-10-13 10:37:36+00:00,1.4482364731327567e+18,*U.S. OVERTAKES CHINA AS BIGGEST MINING HUB AFTER BEIJING BAN - FT,Investingcom,66,617.0,-0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,LOCATION",
618,618,2021-10-13 04:01:06+00:00,1.448136690053251e+18,"Jamie Dimon, CEO of JPMorgan Chase, once again attacked bitcoin — calling it ""worthless"" during a virtual appearance at the Institute of International Finance Meeting. CNN's reports. ",CNN,183,618.0,-0.4000000059604645,0.800000011920929,en,"OTHER,PERSON,EVENT,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
619,619,2021-10-13 00:27:05+00:00,1.448082829749989e+18,Miami Mayor Francis Suarez said it’s “a major priority” for the city to be able to pay employees in Bitcoin: “I want us to differentiate ourselves as a crypto capital of the United States or of the world.” ,business,206,619.0,-0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,LOCATION",/News
620,620,2021-10-13 00:22:40+00:00,1.4480817175757578e+18,"Jamie Dimon, CEO of JPMorgan Chase, once again attacked bitcoin — calling it ""worthless"" during a virtual appearance at the Institute of International Finance Meeting. CNN's reports. ",CNN,183,620.0,-0.4000000059604645,0.800000011920929,en,"OTHER,PERSON,EVENT,ORGANIZATION",/Finance/Investing/Currencies & Foreign Exchange
621,621,2021-10-12 22:44:02+00:00,1.448056898478088e+18,A flurry of selling briefly pushed Bitcoin to its biggest intraday drop in more than two weeks ,business,95,621.0,-0.5,0.5,en,"NUMBER,OTHER,EVENT",
622,622,2021-10-12 16:30:20+00:00,1.4479628504550807e+18,"Jamie Dimon, CEO of JPMorgan Chase, once again attacked bitcoin -- calling it ""worthless"" during a virtual summit. ",CNN,115,622.0,-0.699999988079071,0.699999988079071,en,"OTHER,PERSON,ORGANIZATION,EVENT","/Finance/Investing/Currencies & Foreign Exchange,/Business & Industrial"
623,623,2021-10-12 12:30:00+00:00,1.4479023694260142e+18,*BITCOIN PRICE TOPS TO REACH HIGHEST SINCE MAY 12; SHIBA INU SURGE CONTINUES - ,Investingcom,79,623.0,0.0,0.0,en,"NUMBER,OTHER,ORGANIZATION,DATE",
624,624,2021-10-12 08:06:26+00:00,1.4478360435673743e+18,Bitcoin is flirting with a run toward its all-time high after jumping more than 90% since a low in July ,business,104,624.0,-0.3000000119209289,0.3000000119209289,en,"NUMBER,OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
625,625,2021-10-12 06:53:27+00:00,1.447817674432688e+18,*BITCOIN CLIMBS ABOVE TO REACH HIGHEST SINCE MAY 12 ,Investingcom,52,625.0,0.0,0.0,en,"NUMBER,OTHER,DATE",
